surveyyear,surveymonth,survey,caseid,weight,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote20post,turnout24post,presvote24post,inputstate,urbancity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,tracker,firstamend,secure,losejob,scmonth,mostoffensive,comspeech,tchcollege,keeplib,fired,colpol,shoutdown_gp,violence_gp,confbiden,conftrump,encterrifying,encintimidating,encthreatening,encharassing,encannoying,encdisturbing,encindecent,gtrustterrifying,gtrustintimidating,gtrustthreatening,gtrustharassing,gtrustannoying,gtrustdisturbing,gtrustindecent,stdntipcprotests,colipcprotests,censorhamas,ballotrght,criticizerght,speekfreelyrght,profanityrght,parodyrght,ballotimpt,criticizeimpt,speekfreelyimpt,profanityimpt,pardoyimpt,wordsviolence,confharris,offendtrans,offendabortion,offendblm,offendillegalimmig,offendchurch,offendpolice,offend911,offendchildren,ballotselfie,confsupcrt,confnewsom,rescindfunds_antisem,rescindfunds_propalestine,rescindfunds_dei,deportstdnt_propalestine,deportforeign_propalestine,deportforeign_tattoo,ps_preventbook,ps_preventsexidbook,ps_preventgenderidbook,ps_preventraceidbook,consequences,wordsviolence_matrix,silenceviolence,polviol_prog,polviol_cons,polviol_allgrps,punchnazi,biblethumpers,maga_prof,indoctrinate,jawbone_socmedia,jawbone_video,jawbone_tech,jawbone_prvtbroadcast,jawbone_banks,govtreg_ai,daily_ai,expressreg_ai,socmedia_ai,govtcrit_ai,parody_ai,account_ai
2025,July,7,2379357714,0.324805696,1964,2,3,1,5,1,5,10,2,2,6,1,1,1,26,98,1,3,2,2,4,2,2,5,2,3,1,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357984,0.385707122,1979,2,1,2,2,6,2,3,2,2,6,6,2,9,17,98,1,3,3,11,6,2,4,7,2,3,2,5,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358156,0.805774792,1972,1,1,2,2,3,1,5,2,1,1,6,1,1,37,98,1,3,3,1,4,1,1,1,2,5,1,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358202,0.515465989,1961,1,1,2,2,3,5,5,2,2,7,6,2,9,54,98,2,5,2,1,6,2,3,3,1,5,3,5,1,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358096,0.676754012,1958,1,1,2,2,1,5,6,2,3,5,2,1,2,34,98,1,3,1,11,6,2,3,3,1,1,4,1,2,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358052,0.689798617,1974,2,1,2,2,1,7,6,2,2,7,6,2,9,5,98,2,5,2,1,7,1,1,1,1,4,4,5,4,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357724,0.735496114,1980,1,3,1,6,5,1,6,2,3,4,2,1,2,4,98,1,3,1,2,5,2,3,1,1,5,5,1,5,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358172,0.528332443,1978,1,1,2,2,1,1,6,1,1,2,6,1,1,9,98,1,2,4,11,6,2,4,6,2,5,1,4,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357540,0.511660535,1997,2,4,2,5,1,1,11,1,3,3,6,1,1,36,98,1,3,2,11,5,2,4,6,2,3,3,1,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357762,0.877860493,1999,2,3,1,3,5,2,2,2,1,2,6,2,9,35,98,1,1,3,11,6,2,3,7,2,1,1,4,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358060,0.495285925,1981,2,1,2,2,5,7,3,1,1,2,1,2,9,9,98,1,3,2,1,6,2,3,8,2,5,1,3,4,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2378955464,0.704737532,1958,1,1,2,4,1,5,2,2,2,6,2,2,9,39,98,1,3,1,11,6,2,3,6,2,2,3,2,2,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358266,1.770838636,1951,2,1,2,2,1,2,9,2,1,1,1,1,1,6,98,1,3,1,2,5,2,2,3,2,5,3,5,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358130,0.576311366,1983,2,1,2,2,5,6,2,2,2,7,2,1,2,55,98,1,5,4,1,2,1,1,1,2,5,2,3,4,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357654,0.482251943,1966,1,3,1,6,1,5,10,2,2,7,2,1,2,48,98,1,5,1,12,1,1,1,1,1,1,5,5,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357406,0.507019667,1998,2,1,2,6,5,1,8,2,1,1,1,1,1,42,98,1,1,1,10,6,2,4,7,2,4,3,5,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357778,1.138698386,1984,1,3,1,3,3,1,6,1,3,4,6,2,9,48,98,1,3,1,10,6,2,4,6,2,3,1,2,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379225876,1.437797264,2000,2,1,2,2,5,7,5,1,2,6,6,2,9,18,98,1,4,1,1,3,2,1,1,1,5,4,5,3,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357964,0.41174358,1970,1,7,2,2,5,1,5,1,3,4,1,1,1,9,98,1,6,1,11,6,2,4,7,2,1,3,4,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357598,0.386682198,1998,2,1,2,5,5,8,11,2,1,1,1,1,1,25,98,1,2,2,10,6,2,3,7,2,5,3,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358012,0.588252869,1966,2,1,2,1,3,9,2,2,2,6,6,2,9,37,98,2,4,4,12,3,1,1,1,1,4,3,4,2,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357986,0.502888506,1992,2,1,2,2,6,4,7,1,5,4,6,2,9,6,98,1,6,3,9,6,2,4,7,2,5,2,2,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358120,0.579424674,1964,2,2,2,2,3,6,5,2,1,1,1,1,1,26,98,1,2,1,1,3,2,1,2,2,5,2,5,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357692,0.346951375,1983,1,3,1,6,1,1,97,1,2,6,6,1,2,34,98,1,4,1,1,2,2,1,2,2,5,5,5,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357708,0.65786271,1996,2,3,1,4,5,7,97,2,1,2,1,1,1,6,98,1,3,4,2,4,2,2,6,2,1,3,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357918,0.815677498,1954,1,1,2,2,1,5,7,2,2,7,2,1,2,29,98,1,4,2,9,6,2,4,7,1,3,3,4,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358078,0.907230002,1962,2,5,2,1,1,6,2,2,2,7,2,1,2,1,98,1,5,2,1,5,1,3,3,1,2,2,5,3,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358016,0.769242247,1977,1,2,2,2,5,4,1,2,4,4,6,2,9,55,98,1,6,2,12,6,2,4,3,2,3,3,3,2,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2378511930,1.805575328,1998,2,1,2,2,6,7,7,1,2,7,2,1,2,4,98,1,5,1,1,5,2,2,3,1,5,2,1,4,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357466,0.656375033,2000,1,1,2,5,5,1,4,2,3,4,6,1,1,4,98,1,1,1,7,6,2,4,8,2,5,2,2,4,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358246,0.970127362,1947,2,1,2,2,1,2,7,2,2,7,2,1,2,20,98,1,4,2,11,6,2,2,2,1,1,4,5,2,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357744,2.46,1988,2,3,1,6,1,4,97,2,1,2,1,1,1,42,98,1,1,4,11,5,2,4,7,2,5,2,3,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357652,0.368737724,1972,2,3,1,5,1,4,6,2,3,5,2,1,2,37,98,1,3,1,12,2,1,1,4,2,3,5,4,5,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358176,0.527647705,1964,1,1,2,1,3,6,3,2,2,7,6,1,2,42,98,1,5,1,1,5,1,1,1,1,1,4,5,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357716,0.650664501,1969,2,3,1,6,6,1,7,2,3,3,1,1,1,20,98,1,3,1,11,5,2,3,3,2,5,1,3,4,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357844,0.590725191,1963,1,1,2,2,1,1,5,2,2,6,2,1,2,1,98,1,4,1,11,7,2,1,8,1,2,3,4,3,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358250,0.603285944,1988,1,1,2,2,1,7,4,1,3,3,1,1,1,35,98,1,2,2,10,6,2,4,7,2,5,3,4,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357948,0.59382106,1971,2,1,2,2,6,6,1,2,1,1,1,1,1,54,98,1,1,1,12,6,2,4,2,2,5,2,5,1,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357564,0.335754757,2004,2,4,2,2,5,2,97,2,1,1,6,1,1,36,98,1,1,2,11,1,2,2,7,2,3,3,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358092,0.602154716,1972,2,1,2,2,1,1,97,2,2,7,6,1,2,18,98,1,3,3,11,2,1,1,1,1,2,3,5,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357498,1.817320157,2004,1,1,2,3,5,1,2,2,3,4,6,2,9,55,98,2,3,2,11,6,2,4,7,2,5,3,4,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357820,0.996676593,1945,2,1,2,2,4,5,6,2,2,6,2,1,2,42,98,1,3,1,10,6,2,4,7,1,1,4,5,1,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357854,0.756926758,1940,1,1,2,2,4,5,5,2,3,3,1,1,1,18,98,1,3,2,1,5,1,1,1,2,5,2,2,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357928,0.658575382,1967,2,1,2,2,4,6,3,2,3,4,2,1,9,25,98,1,4,1,2,4,2,2,1,1,1,5,5,1,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357514,1.147313365,2002,2,1,2,3,1,7,5,1,3,5,6,2,9,6,98,2,4,4,9,6,2,4,7,2,5,2,5,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357572,0.94979934,2005,2,3,1,3,5,8,10,2,1,2,6,1,1,48,98,1,1,2,10,6,1,2,6,2,5,1,3,2,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357674,0.668121008,1975,2,3,1,4,1,7,97,2,3,4,6,2,9,4,98,2,3,2,2,4,2,1,2,2,5,1,2,5,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357712,0.835538356,1985,2,3,1,5,1,1,8,1,1,1,1,1,1,25,98,1,2,1,2,4,2,3,2,2,4,3,4,2,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357644,0.482251943,1965,1,3,1,6,1,1,15,1,3,4,2,1,2,9,98,1,3,1,1,2,1,1,1,1,5,5,3,3,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358154,0.887589433,1950,1,1,2,2,1,5,6,2,3,3,1,1,1,19,98,1,3,2,11,5,2,3,6,2,3,3,5,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357958,0.970127362,1943,2,1,2,2,3,5,97,2,2,7,2,1,2,39,98,1,5,1,12,7,1,1,1,1,1,3,5,4,98,98,98,98,98,98,98,98,98,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379358084,1.32604561,1970,2,3,1,1,3,1,8,2,5,4,6,2,9,4,98,2,6,2,1,5,1,1,1,2,4,3,4,3,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357974,0.445491676,1984,2,7,2,2,1,7,7,1,3,4,6,2,9,13,98,2,1,2,11,6,2,4,6,2,3,1,2,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2025,July,7,2379357600,1.938542416,2005,1,4,2,3,5,1,10,2,1,2,6,2,9,53,98,1,2,2,7,4,2,3,6,2,4,2,4,3,98,98,98,98,98,98,98,98,98,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
